,nasdaq100,nifty50,gold
2023-02-13,1031603.0756798387,17770.900390625,152805.8276187256
2023-02-14,1039974.7089939266,17929.849609375,153135.57376098633
2023-02-15,1051414.9577258378,18015.849609375,151995.74693334475
2023-02-16,1029462.2338980436,18035.849609375,152402.84600830078
2023-02-17,1021963.3426181078,17944.19921875,152192.42706165276
2023-02-21,997356.6688617244,17826.69921875,151584.52141571045
2023-02-22,999825.553881973,17554.30078125,151801.71551513672
2023-02-23,1008945.4807836115,17511.25,150594.56927490234
2023-02-24,988907.3435019404,17465.80078125,149439.25618861802
2023-02-27,999807.8256275952,17392.69921875,150662.00466918945
2023-02-28,995305.31707073,17303.94921875,151162.24559926149
2023-03-01,986548.5196482539,17450.900390625,151859.0684588123
2023-03-02,992736.9783679172,17321.900390625,151116.88479232788
2023-03-03,1012218.1966231316,17594.349609375,152168.61849306896
2023-03-06,1005266.4540748298,17711.44921875,150996.53356460575
2023-03-08,1002568.3327141106,17754.400390625,148776.6238107495
2023-03-09,983236.301779978,17589.599609375,149937.66463373415
2023-03-10,970300.6844178736,17412.900390625,152718.26470947266
2023-03-13,977199.1626402289,17154.30078125,156679.10494818725
2023-03-14,1005474.9334201589,17043.30078125,157104.0372705739
2023-03-15,1008343.7069470882,16972.150390625,158568.6204942651
2023-03-16,1040678.4296275377,16985.599609375,158731.4249267578
2023-03-17,1034427.5658156872,17100.05078125,162750.40086048841
2023-03-20,1036829.8841077462,16988.400390625,163349.30389243178
2023-03-21,1051539.592390433,17107.5,159941.39291381836
2023-03-22,1039014.3173909187,17151.900390625,160955.59143930674
2023-03-23,1050489.9610705972,17076.900390625,164539.9492779933
2023-03-24,1050285.1431797668,16945.05078125,163058.04304848518
2023-03-27,1041915.1723899245,16985.69921875,160516.36721410882
2023-03-28,1036138.669858396,16951.69921875,162060.8653757153
2023-03-29,1056655.3792528808,17080.69921875,161722.3430998437
2023-03-31,1082195.4201538414,17359.75,161655.88846588135
2023-04-03,1080017.2659346461,17398.05078125,162959.33283730224
2023-04-05,1062662.0164331049,17557.05078125,165612.75083343498
2023-04-06,1068929.4921069145,17599.150390625,164636.39211013913
2023-04-10,1069990.7994362712,17624.05078125,163074.17742196284
2023-04-11,1063969.1044142842,17722.30078125,164534.13823584467
2023-04-12,1053058.466206491,17812.400390625,164814.5761739649
2023-04-13,1070784.1520219669,17828.0,166734.82140851207
2023-04-17,1073240.6446787342,17706.849609375,163531.77504712157
2023-04-18,1074939.420429401,17660.150390625,164823.40553699713
2023-04-19,1077725.728276357,17618.75,164284.9697831981
2023-04-20,1066680.1186469793,17624.44921875,164906.06814841554
2023-04-21,1067894.9055458307,17624.05078125,162597.9108734131
2023-04-24,1061604.70035322,17743.400390625,162812.413006383
2023-04-25,1043352.1583671793,17769.25,163491.25047302246
2023-04-26,1047146.1964282095,17813.599609375,162364.527567992
2023-04-27,1076031.1725151911,17915.05078125,162704.37164419796
2023-04-28,1083059.697194472,18065.0,162720.72067147586
2023-05-02,1072418.1031914353,18147.650390625,164726.84299303964
2023-05-03,1065610.5546994507,18089.849609375,165898.90352709964
2023-05-04,1060877.705988139,18255.80078125,167354.578125
2023-05-05,1083484.417891927,18069.0,164854.06738045905
2023-05-08,1087084.6842926815,18264.400390625,165725.2082606312
2023-05-09,1083877.2097302899,18265.94921875,167182.20382635482
2023-05-10,1093452.8916931897,18315.099609375,166338.3548927307
2023-05-11,1099305.0262546912,18297.0,165407.47775465436
2023-05-12,1095232.8030880094,18314.80078125,165391.06170272827
2023-05-15,1103485.1938238293,18398.849609375,166014.20210266113
2023-05-16,1104906.8677129894,18286.5,163637.36367604975
2023-05-17,1120438.5733176172,18181.75,163309.30939115956
2023-05-18,1144470.3002314568,18129.94921875,161851.65356445312
2023-05-19,1141895.077635765,18203.400390625,163688.14669311047
2023-05-22,1147104.6926460564,18314.400390625,163562.80801757798
2023-05-23,1133325.0762358084,18348.0,163493.42562904302
2023-05-24,1125276.9071802497,18285.400390625,162350.45310491696
2023-05-25,1153303.3155911788,18321.150390625,160776.17943973746
2023-05-26,1183080.534130007,18499.349609375,160858.92154331412
2023-05-30,1186926.5616196394,18633.849609375,161895.0740966797
2023-05-31,1178340.0150013268,18534.400390625,162349.3333910657
2023-06-01,1188199.8081373572,18487.75,162743.31829833984
2023-06-02,1196849.5482694209,18534.099609375,160637.0367132984
2023-06-05,1201074.2820892334,18593.849609375,161556.92950439453
2023-06-06,1201292.7625618577,18599.0,162187.55002593994
2023-06-07,1181710.6900772452,18726.400390625,160502.18471713364
2023-06-08,1194805.0335356146,18634.55078125,161974.01701078378
2023-06-09,1198419.6964662224,18563.400390625,161858.53138179705
2023-06-12,1217297.7959172651,18601.5,160993.92404371686
2023-06-13,1226196.839589551,18716.150390625,160021.90524956305
2023-06-14,1231141.8438274711,18755.900390625,160422.5889258422
2023-06-15,1243883.6579818428,18688.099609375,160368.68186982162
2023-06-16,1235564.559694931,18826.0,160417.82748810295
2023-06-20,1235628.7326990515,18816.69921875,158695.12580490112
2023-06-21,1218261.137511462,18856.849609375,158417.50170307606
2023-06-22,1232256.2941874266,18771.25,156687.03396542743
2023-06-23,1219899.600338757,18665.5,157211.319461504
2023-06-26,1204595.0837756395,18691.19921875,157755.90051542968
2023-06-27,1225540.6868810058,18817.400390625,156944.9334411621
2023-06-28,1227491.280156672,18972.099609375,156859.27400260605
2023-06-30,1245839.7490542904,19189.05078125,157675.0514454553
2023-07-03,1246353.758763045,19322.55078125,157483.5103936717
2023-07-05,1252701.7371065095,19398.5,158163.70538893808
2023-07-06,1248929.6812276542,19497.30078125,157980.04504609853
2023-07-07,1244576.0147801042,19331.80078125,159428.4920828417
2023-07-10,1241645.9117208421,19355.900390625,158861.20071411133
2023-07-11,1245809.0321230888,19439.400390625,159138.9354199171
2023-07-12,1255220.4596740007,19384.30078125,160411.9182066992
2023-07-13,1277382.0133449733,19413.75,160714.73909151368
2023-07-14,1276858.5863466114,19564.5,160788.5688140979
2023-07-17,1289456.9162668437,19711.44921875,160217.06931913085
2023-07-18,1300185.1264205128,19749.25,162279.47945493646
2023-07-19,1298737.1365454942,19833.150390625,162277.00960159302
2023-07-20,1269493.7337212563,19979.150390625,161562.78693029284
2023-07-21,1266175.9696285725,19745.0,161234.4573404491
2023-07-24,1263867.3804653585,19672.349609375,160380.38291100226
2023-07-25,1275259.9772469401,19680.599609375,160794.29658630118
2023-07-26,1270559.6001349837,19778.30078125,161401.56791703496
2023-07-27,1273922.0491631627,19659.900390625,160252.1340621924
2023-07-28,1297481.2707970738,19646.05078125,161487.75757446047
2023-07-31,1295750.0963668823,19753.80078125,162040.71618270874
2023-08-01,1293706.8941447437,19733.55078125,159733.76678949967
2023-08-02,1271672.0515871197,19526.55078125,160287.4959972119
2023-08-03,1271032.0916444063,19381.650390625,159939.27099609375
2023-08-04,1264523.5801389217,19517.0,160568.429668352
2023-08-07,1274973.34095411,19597.30078125,159993.83543014526
2023-08-08,1265295.8297131956,19570.849609375,159402.06482617185
2023-08-09,1251422.8657428324,19632.55078125,158722.117812898
2023-08-10,1252666.3692976236,19543.099609375,158512.12338378653
2023-08-11,1244322.6625659466,19428.30078125,158387.92353942618
2023-08-14,1265612.9179420471,19434.55078125,159025.7290226221
2023-08-16,1238272.7033659816,19465.0,157825.6727420166
2023-08-17,1222858.7160225213,19365.25,156565.49957340583
2023-08-18,1221116.1674541235,19310.150390625,156731.6961676441
2023-08-21,1241440.6574060246,19393.599609375,157358.7983461488
2023-08-22,1238536.5515694022,19396.44921875,157540.21425960213
2023-08-23,1250392.0422441289,19444.0,158362.00814437866
2023-08-24,1224451.4275125414,19386.69921875,158522.7355796434
2023-08-25,1234813.8040059507,19265.80078125,157935.98363454826
2023-08-28,1244710.4597856104,19306.05078125,158594.02565469965
2023-08-29,1268483.8258200511,19342.650390625,159750.9818458557
2023-08-30,1278749.1403244138,19347.44921875,160794.39429765753
2023-08-31,1281665.7512590885,19253.80078125,160255.0305513963
2023-09-01,1280821.5671484768,19435.30078125,160387.3304715529
2023-09-05,1288519.1635364145,19574.900390625,160040.4373660963
2023-09-06,1279786.1723115295,19611.05078125,159696.0178907495
2023-09-07,1270142.0665988326,19727.05078125,159615.57788848877
2023-09-08,1271949.3176212907,19819.94921875,159690.49727152102
2023-09-11,1282458.5060217977,19996.349609375,159524.84974698722
2023-09-12,1266647.9856983721,19993.19921875,158337.83437801525
2023-09-13,1272957.956353873,20070.0,158334.63921968266
2023-09-14,1284770.7120415196,20103.099609375,158584.04808044434
2023-09-15,1262229.4211963564,20192.349609375,159721.5317010414
2023-09-18,1267586.6372040957,20133.30078125,160806.83562469482
2023-09-20,1243805.7063970119,19901.400390625,161654.06125275884
2023-09-21,1218024.6224452257,19742.349609375,159084.97197796404
2023-09-22,1218593.2049313784,19674.25,159598.90408670157
2023-09-25,1226236.6542629153,19674.55078125,159132.03281638678
2023-09-26,1211648.71302329,19664.69921875,158300.8485210864
2023-09-27,1213400.324180305,19716.44921875,155759.60708074458
2023-09-28,1223167.517279297,19523.55078125,154772.26070722658
2023-09-29,1224204.9924942702,19638.30078125,153748.98273530882
2023-10-03,1212293.6108240485,19528.75,151861.0862370655
2023-10-04,1233075.0863265991,19436.099609375,151753.4587249756
2023-10-05,1225338.4789970368,19545.75,151186.35002197511
2023-10-06,1246146.4105806649,19653.5,152318.20662048832
2023-10-09,1252980.7545409352,19512.349609375,154008.42321395874
2023-10-10,1259703.5033055246,19689.849609375,154928.80373382568
2023-10-11,1268335.569261387,19811.349609375,155850.67880703136
2023-10-12,1264264.5413960665,19794.0,155642.40420974232
2023-10-13,1248529.6557479128,19751.05078125,160479.94748718012
2023-10-16,1262363.6043779552,19731.75,159834.55941209104
2023-10-17,1259123.5197013915,19811.5,160092.26070944592
2023-10-18,1241473.1946358383,19671.099609375,162815.09855284914
2023-10-19,1228807.745147869,19624.69921875,163617.93576348387
2023-10-20,1210333.8141519278,19542.650390625,164789.958152771
2023-10-23,1212631.953997761,19281.75,164091.01455984637
2023-10-25,1196135.316966556,19122.150390625,165019.57434656378
2023-10-26,1175080.3067743778,18857.25,165498.98235925287
2023-10-27,1180980.8394536376,19047.25,165615.57989422604
2023-10-30,1195773.5922596008,19140.900390625,166509.82249720953
2023-10-31,1200284.2792569473,19079.599609375,165360.21003496088
2023-11-01,1221252.6383415759,18989.150390625,164788.9250348974
2023-11-02,1271056.129703015,19133.25,169161.20480483398
2023-11-03,1256991.7812229693,19230.599609375,165786.99634552002
2023-11-06,1260261.2305927873,19411.75,164786.8829001831
2023-11-07,1272977.5927304924,19406.69921875,163682.60948048346
2023-11-08,1274562.2773677707,19443.5,162428.6072845459
2023-11-09,1263902.0949535072,19395.30078125,163456.196666006
2023-11-10,1293876.9236800075,19425.349609375,161023.0645551905
2023-11-13,1289699.329478152,19443.55078125,162058.00370407104
2023-11-15,1312534.8447463512,19675.44921875,162652.22801863775
2023-11-16,1317101.2873009741,19765.19921875,165033.11016842537
2023-11-17,1316458.5043183565,19731.80078125,164711.18503124267
2023-11-20,1334917.7725296244,19694.0,164725.58811976947
2023-11-21,1327624.2336972728,19783.400390625,166586.07245149277
2023-11-22,1333647.07122612,19811.849609375,165974.6352379322
2023-11-24,1332004.6501947194,19794.69921875,166871.35627440177
2023-11-28,1334701.4969539642,19889.69921875,170038.57056325674
2023-11-29,1333655.1581893414,20096.599609375,170765.1872998206
2023-11-30,1328940.791297786,20133.150390625,169835.4811267322
2023-12-01,1333441.481456235,20267.900390625,172623.44020843506
2023-12-04,1318155.1143692136,20686.80078125,168442.76099014655
2023-12-05,1324472.503689304,20855.099609375,168377.4143295288
2023-12-06,1315395.6215073615,20937.69921875,169172.94045257568
2023-12-07,1334506.747469455,20901.150390625,169069.55408574454
2023-12-08,1340737.7067315504,20969.400390625,166568.09383675642
2023-12-11,1353380.5868640542,20997.099609375,165024.73678588867
2023-12-12,1363020.405927658,20906.400390625,164836.77486876212
2023-12-13,1381235.3985156566,20926.349609375,165315.9022524599
2023-12-14,1377358.159391567,21182.69921875,169085.81444682367
2023-12-15,1384676.8058763742,21456.650390625,168350.75691719726
2023-12-18,1389271.1355214715,21418.650390625,168267.4053655006
2023-12-19,1397252.9687809497,21453.099609375,169413.86889919918
2023-12-20,1375511.6293856502,21150.150390625,169049.85717010498
2023-12-21,1395342.5669135451,21255.05078125,169790.13866687752
2023-12-22,1394732.1286875755,21349.400390625,171010.0212980993
2023-12-26,1403820.4545426369,21441.349609375,171185.2284217626
2023-12-27,1406355.0329797268,21654.75,173178.2638066113
2023-12-28,1407088.2832104862,21778.69921875,172687.8310118094
2023-12-29,1384807.698003769,21731.400390625,169739.64079082012
2024-01-02,1376498.753114149,21665.80078125,171763.43636632338
2024-01-03,1362791.4533846676,21517.349609375,169361.39303249493
2024-01-04,1356586.1174558103,21658.599609375,170160.55964840576
2024-01-05,1357319.6073613167,21710.80078125,170010.60466895998
2024-01-08,1385120.94655025,21513.0,168595.08340597898
2024-01-09,1385177.6006188095,21544.849609375,168293.93509034906
2024-01-10,1396024.842839241,21618.69921875,168066.14791840315
2024-01-11,1396565.290594563,21647.19921875,167238.46332293563
2024-01-12,1398413.3927629143,21894.55078125,170031.85638437606
2024-01-16,1394582.574311316,22032.30078125,167873.14012145996
2024-01-17,1390600.6584014744,21571.94921875,166394.02313778084
2024-01-18,1412545.9965575933,21462.25,167902.29536614753
2024-01-19,1439842.606842041,21622.400390625,168524.95337677002
2024-01-23,1446204.65528363,21238.80078125,168159.55062783323
2024-01-24,1456316.2645368278,21453.94921875,167599.57425543573
2024-01-25,1455619.8975224942,21352.599609375,167599.55720529426
2024-01-29,1462624.7940771282,21737.599609375,168337.2521821875
2024-01-30,1453242.675829947,21522.099609375,168925.52074050903
2024-01-31,1424270.9472147375,21725.69921875,170241.90764004365
2024-02-01,1440540.623552978,21697.44921875,170509.0336074829
2024-02-02,1463069.2431018949,21853.80078125,168848.87832055427
2024-02-05,1461869.879519701,21771.69921875,168131.67409976572
2024-02-06,1460358.898746729,21929.400390625,169074.47506713867
2024-02-07,1474924.3868154287,21930.5,169065.28598288074
2024-02-08,1476227.2383171916,21717.94921875,168698.2093072459
2024-02-09,1490615.96243003,21782.5,167904.15781254508
2024-02-12,1484520.1537548602,21616.05078125,167539.86686788313
2024-02-13,1460662.303012088,21743.25,165391.16408896353
2024-02-14,1479361.814503044,21840.05078125,165343.38087369874
2024-02-15,1481963.9412555844,21910.75,166260.58537873905
2024-02-16,1468106.1250261664,22040.69921875,166973.8059310913
2024-02-20,1456694.8009965867,22196.94921875,168325.08504867554
2024-02-21,1447762.424533844,22055.05078125,167505.29613423347
2024-02-22,1493280.9505196214,22217.44921875,167510.68297267333
2024-02-23,1486530.9309561253,22212.69921875,168943.46711432375
2024-02-26,1486346.6372459382,22122.05078125,168125.72681808472
2024-02-27,1488937.4521628916,22198.349609375,168520.96266174316
2024-02-28,1482657.5367507935,21951.150390625,168633.683303833
2024-02-29,1496049.9154400676,21982.80078125,169612.87669879012
2024-03-01,1517501.6093683243,22338.75,173025.70647847652
2024-03-04,1509992.8208922148,22405.599609375,175443.18161457032
2024-03-05,1483921.2717369944,22356.30078125,176889.55083847046
2024-03-06,1493382.7797992826,22474.05078125,178227.19759798236
2024-03-07,1515423.072521612,22493.55078125,178723.61656188965
2024-03-11,1485539.9663894624,22332.650390625,180606.45406723022
2024-03-12,1508146.8546499014,22335.69921875,178834.22567167506
2024-03-13,1496703.5462205708,21997.69921875,180199.46467979997
2024-03-14,1492186.5822457373,22146.650390625,179163.67030334473
2024-03-15,1477472.1294612885,22023.349609375,178981.69090331905
2024-03-18,1490757.6895736158,22055.69921875,179098.0438179858
2024-03-19,1494212.97355932,21817.44921875,178678.78835851327
2024-03-20,1514702.3957504034,21839.099609375,179197.17939573154
2024-03-21,1521591.9696488231,22011.94921875,181258.358734902
2024-03-22,1526329.203454569,22096.75,179611.3349838294
2024-03-26,1519075.7582822442,22004.69921875,181482.89607042447
2024-03-27,1523625.6847558916,22123.650390625,182576.65415513888
2024-03-28,1521802.1472635418,22326.900390625,184853.5381220095
2024-04-01,1525830.2311862707,22462.0,186545.79066467285
2024-04-02,1510455.807071045,22453.30078125,188455.0365524292
2024-04-03,1514074.8987255245,22434.650390625,191291.68826920912
2024-04-04,1492481.1348895729,22514.650390625,191063.98919569328
2024-04-05,1511654.4525960684,22513.69921875,194144.31180680916
2024-04-08,1507195.5341392905,22666.30078125,194159.72205485962
2024-04-09,1512177.17875354,22642.75,195036.13901138306
2024-04-10,1502401.1481691897,22753.80078125,194318.22670045868
2024-04-12,1500578.246836856,22519.400390625,196387.60850802995
2024-04-15,1478626.4941439927,22272.5,197558.49108000472
2024-04-16,1482057.7205866277,22147.900390625,200032.27111108415
2024-04-18,1453207.642788738,21995.849609375,199029.25321722403
2024-04-19,1423410.470687896,22147.0,200374.3154497072
2024-04-22,1435150.7669939995,22336.400390625,194473.29145453125
2024-04-23,1455081.7763185054,22368.0,193858.53871373646
2024-04-24,1460694.076715678,22402.400390625,193725.2225151062
2024-04-25,1451992.0874557495,22570.349609375,194076.54606881365
2024-04-26,1475966.4116081595,22419.94921875,194493.055086758
2024-04-29,1483987.6607590765,22643.400390625,195726.2093202658
2024-04-30,1456269.6263367832,22604.849609375,191328.22062698752
2024-05-02,1463074.929250896,22648.19921875,191767.76871795394
2024-05-03,1492205.5581329763,22475.849609375,191751.0915298462
2024-05-06,1510320.997847259,22442.69921875,193790.46343728527
2024-05-07,1510091.4940249026,22302.5,193249.51312402822
2024-05-08,1509452.717890218,22302.5,193103.01740374044
2024-05-09,1511738.5158759356,21957.5,194635.66640686244
2024-05-10,1515721.0939460993,22055.19921875,197573.43308364972
2024-05-13,1519683.989603877,22104.05078125,195077.20855842903
2024-05-14,1530394.6749340296,22217.849609375,196565.84515754879
2024-05-15,1551055.4475844651,22200.55078125,199229.75342794321
2024-05-16,1549034.8627249599,22403.849609375,198658.83895874023
2024-05-17,1548055.719320625,22466.099609375,201346.57211602293
2024-05-21,1559174.052670598,22529.05078125,201768.29770486802
2024-05-22,1557527.6466022432,22597.80078125,198941.74521706067
2024-05-23,1551075.157994628,22967.650390625,194473.74362945557
2024-05-24,1566479.7259215266,22957.099609375,194265.5276298523
2024-05-28,1570059.9608782828,22888.150390625,195967.93812468275
2024-05-29,1562000.4167785645,22704.69921875,195100.5191218555
2024-05-30,1544657.8483339846,22488.650390625,195212.5283873938
2024-05-31,1544490.3928533942,22530.69921875,193546.11038812622
2024-06-03,1545617.8813121617,23263.900390625,194986.97832027823
2024-06-04,1560093.103535384,21884.5,194480.17472457886
2024-06-05,1587157.7305800915,22620.349609375,196286.74551448226
2024-06-06,1587757.6256560385,22821.400390625,197856.29005453363
2024-06-07,1586068.1105732322,23290.150390625,192422.18317392096
2024-06-10,1593303.3715569675,23259.19921875,192761.7163391821
2024-06-11,1605909.583067894,23264.849609375,192899.62005615234
2024-06-12,1626010.1937856674,23322.94921875,195136.12890625
2024-06-13,1635105.509529218,23398.900390625,192117.5357609447
2024-06-14,1642027.8931492865,23465.599609375,194723.4212762229
2024-06-18,1659883.22707057,23557.900390625,194294.99387215823
2024-06-20,1651323.9617729485,23567.0,196781.45168495364
2024-06-21,1646987.4553081393,23501.099609375,193654.73957442865
2024-06-24,1625359.570363313,23537.849609375,194462.74002075195
2024-06-25,1643361.8823635876,23721.30078125,193238.26253133267
2024-06-26,1650800.6962671876,23868.80078125,192168.0482870899
2024-06-27,1651412.2498736978,24044.5,193981.61058044434
2024-06-28,1642553.08958596,24010.599609375,194248.64937678725
2024-07-01,1653157.4402306378,24141.94921875,194217.97672156245
2024-07-02,1670574.6804777384,24123.849609375,193921.9564743042
2024-07-03,1685406.101185754,24286.5,197022.5456431862
2024-07-05,1702594.9784037918,24323.849609375,199423.98727035522
2024-07-08,1705834.945872724,24320.55078125,196559.3435811717
2024-07-09,1707683.8823247552,24433.19921875,197051.82852257043
2024-07-10,1726309.595035389,24324.44921875,198068.97705555893
2024-07-11,1688022.4438666105,24315.94921875,201697.18059539795
2024-07-12,1698055.5931992978,24502.150390625,201613.6620941162
2024-07-15,1704090.4569551647,24586.69921875,202524.3895925805
2024-07-16,1703888.5392018557,24613.0,205683.28393265605
2024-07-18,1648809.6217237115,24800.849609375,205152.65563900396
2024-07-19,1633541.5131598413,24530.900390625,200441.78839874268
2024-07-22,1658605.2861390263,24509.25,200141.7562866211
2024-07-23,1653572.6212143302,24479.05078125,201281.38514897972
2024-07-24,1593829.416087389,24413.5,202096.97685665265
2024-07-25,1576827.6244153827,24406.099609375,196942.45851637796
2024-07-26,1592995.6871967018,24834.849609375,199295.4933166504
2024-07-29,1596241.9043453634,24836.099609375,199100.07615511492
2024-07-30,1573980.7844492793,24857.30078125,201392.29118347168
2024-07-31,1620979.9449484944,24951.150390625,203141.23278427124
2024-08-01,1581954.917049408,25010.900390625,203916.38793945312
2024-08-02,1544308.6007714272,24717.69921875,203137.565613091
2024-08-05,1503240.009594828,24055.599609375,201749.04421755485
2024-08-06,1517368.3715004474,23992.55078125,200528.87390797958
2024-08-07,1499829.8128890097,24297.5,200664.3025894165
2024-08-08,1546558.325005412,24117.0,203438.14785515144
2024-08-09,1554896.6937130988,24367.5,204269.65124251693
2024-08-12,1555490.8263976872,24347.0,206570.72630468756
2024-08-13,1594297.4069706202,24139.0,206911.73463863507
2024-08-14,1597362.8823599815,24143.75,204840.06056186557
2024-08-16,1637707.1130344868,24541.150390625,209753.2386302054
2024-08-19,1657985.5490065813,24572.650390625,209847.4882631153
2024-08-20,1652114.7865866423,24698.849609375,210395.2205687575
2024-08-21,1663078.1233630478,24770.19921875,210426.1641008444
2024-08-22,1636156.6835249066,24811.5,208080.33903015405
2024-08-23,1655381.5395574272,24823.150390625,210556.58665741235
2024-08-26,1637111.1035535932,25010.599609375,211193.98112445325
2024-08-27,1643312.4561866522,25017.75,211146.74645996094
2024-08-28,1624333.3978298306,25052.349609375,209937.68600463867
2024-08-29,1621310.5615134537,25151.94921875,211893.85869881697
2024-08-30,1642216.5003207922,25235.900390625,209217.61309149675
2024-09-03,1591591.9705666602,25279.849609375,209027.84906033427
2024-09-04,1589066.4736595452,25198.69921875,209401.9527330324
2024-09-05,1589837.2086054385,25145.099609375,210916.39680641145
2024-09-06,1547087.9175287187,24852.150390625,209413.0986251831
2024-09-09,1567149.1077073663,24936.400390625,210103.42879087664
2024-09-10,1581308.930490613,25041.099609375,210987.98837421276
2024-09-11,1615790.8997363448,24918.44921875,210997.8173744604
2024-09-12,1630271.5064171553,25388.900390625,214134.45560621098
2024-09-13,1637953.1798949838,25356.5,216660.90125871822
2024-09-16,1629284.063075602,25383.75,216454.27233798802
2024-09-17,1627863.8278278708,25418.55078125,214812.9520426318
2024-09-18,1618973.346787408,25377.55078125,215146.25886286236
2024-09-19,1658901.4463302195,25415.80078125,216394.84442138672
2024-09-20,1654859.5247816741,25790.94921875,219062.14519601315
2024-09-23,1658841.8423179388,25939.05078125,219469.2915802002
2024-09-24,1666742.3270341158,25940.400390625,221554.40758947283
2024-09-25,1670191.4782721996,26004.150390625,222373.20192265138
2024-09-26,1682003.1132894158,26216.05078125,223249.29667359218
2024-09-27,1673062.7791075855,26178.94921875,221108.71107062884
2024-09-30,1681633.4535639882,25810.849609375,220977.1564192921
2024-10-01,1658428.2768684626,25796.900390625,223712.0586393848
2024-10-03,1662826.5926718712,25250.099609375,223221.38338714838
2024-10-04,1683129.9580693245,25014.599609375,222272.07307174802
2024-10-07,1662551.4063506871,24795.75,222068.2655622121
2024-10-08,1687336.187366873,25013.150390625,219436.66999816895
2024-10-09,1701412.6414899826,24981.94921875,218753.37243652344
2024-10-10,1699214.7479887307,24998.44921875,219988.89355856925
2024-10-11,1701750.8353222907,24964.25,223094.89552695304
2024-10-14,1717871.5608353913,25127.94921875,222543.62256553955
2024-10-15,1694558.6711147726,25057.349609375,223707.15746826679
2024-10-16,1695413.0858732164,24971.30078125,224721.08555603027
2024-10-17,1697081.5683081746,24749.849609375,226188.7825012207
2024-10-18,1708312.7651631832,24854.05078125,228096.79971355945
2024-10-21,1711860.1394710839,24781.099609375,228940.56038162857
2024-10-22,1714511.5100015402,24472.099609375,230743.3076893799
2024-10-23,1686981.1737816334,24435.5,228193.07555492222
2024-10-24,1701216.1044229567,24399.400390625,229955.31308557838
2024-10-25,1711234.4840195775,24180.80078125,230459.80389978737
2024-10-28,1711565.6620102525,24339.150390625,230683.36038814113
2024-10-29,1728367.2080639899,24466.849609375,232830.17904879898
2024-10-30,1714387.397974819,24340.849609375,234483.01880264282
2024-10-31,1672567.5834218413,24205.349609375,230261.1967641469
2024-11-01,1684616.831417203,24304.349609375,230292.9882734008
2024-11-04,1679609.4707089216,23995.349609375,230197.94660041854
2024-11-05,1702191.3324677944,24213.30078125,230603.0898237303
2024-11-06,1748048.6470009685,24484.05078125,224388.65673743188
2024-11-07,1777832.5746043324,24199.349609375,227343.42395618185
2024-11-08,1780313.3233661652,24148.19921875,226573.4405517578
2024-11-11,1781035.184635073,24141.30078125,220340.6150203664
2024-11-12,1778300.8413969278,23883.44921875,219430.89904785156
2024-11-13,1775353.0854963362,23559.05078125,217807.39905494638
2024-11-14,1764159.4921148568,23532.69921875,216815.13554300554
2024-11-18,1735099.3958305568,23453.80078125,220536.97213983163
2024-11-19,1745748.3256280422,23518.5,221723.30374374986
2024-11-21,1750171.3036164343,23349.900390625,225480.09620898217
2024-11-22,1755348.3201786876,23907.25,228954.82645835727
2024-11-25,1756681.6825908422,24221.900390625,220952.12109672837
2024-11-26,1765422.0787912607,24194.5,221094.37376721203
2024-11-27,1749571.7130542547,24274.900390625,222646.79161803797
2024-11-29,1768021.840927571,24131.099609375,224441.0502166748
2024-12-02,1789615.0323767215,24276.05078125,222799.22895180061
2024-12-03,1798911.0105236173,24457.150390625,224104.20077806525
2024-12-04,1820039.5717517138,24467.44921875,224732.00918099843
2024-12-05,1814866.1857919097,24708.400390625,222491.41639594734
2024-12-06,1831054.289007187,24677.80078125,223446.6822735034
2024-12-09,1815308.500429988,24619.0,225626.41610775143
2024-12-10,1813032.3025783896,24610.05078125,228884.0784762986
2024-12-11,1847196.090259999,24641.80078125,232028.5468459595
2024-12-12,1834209.1192755103,24548.69921875,228053.46012115479
2024-12-13,1847819.0485458374,24768.30078125,225332.9228515625
2024-12-16,1873841.0177278519,24668.25,224844.01969707012
2024-12-17,1868272.2593075037,24336.0,224555.29285475612
2024-12-18,1800997.8680958152,24198.849609375,223879.4458885193
2024-12-19,1797887.0524432063,23951.69921875,220765.9967143312
2024-12-20,1815526.0503052175,23587.5,224173.96430673078
2024-12-23,1826586.7624514252,23753.44921875,221901.82685049437
2024-12-24,1854956.067367658,23727.650390625,222959.11758422852
2024-12-26,1859305.388694629,23750.19921875,225388.88077274896
2024-12-27,1830809.0225899518,23813.400390625,223144.8296106737
2024-12-30,1809934.7470363975,23644.900390625,222524.46707413346
2024-12-31,1802562.5785149783,23644.80078125,225550.11981327645
2025-01-02,1799408.1276394576,24188.650390625,228095.5838672109
2025-01-03,1829869.8642699122,24004.75,226951.58226013184
2025-01-06,1848921.2183990479,23616.05078125,226266.54431064427
2025-01-07,1814120.8547835946,23707.900390625,227627.91737627797
2025-01-08,1817465.0324480236,23688.94921875,228631.4280319214
2025-01-10,1791224.0421394408,23431.5,232714.31504058838
2025-01-13,1791393.5815396607,23085.94921875,230423.62746429443
2025-01-14,1798641.974297136,23176.05078125,232006.97244644165
2025-01-15,1837825.8193831444,23213.19921875,234727.2735595703
2025-01-16,1822937.823600769,23311.80078125,237374.08928896487
2025-01-17,1856935.3032706678,23203.19921875,237673.12991927378
2025-01-21,1859272.4808250815,23024.650390625,237511.5742111206
