symbol,entry_date,exit_date,entry,exit,return_pct,pnl,weeks_held
DRREDDY.NS,2009-11-02,2010-01-18,192.36,198.74,3.3,1433.0,11
ASHOKLEY.NS,2009-11-02,2010-02-15,9.23,8.83,-4.3,-2468.0,15
EXIDEIND.NS,2009-11-09,2009-11-23,101.96,90.26,-11.5,-6237.0,2
BSOFT.NS,2009-11-09,2010-01-25,24.69,26.76,8.4,4103.0,11
VEDL.NS,2009-11-09,2010-01-25,103.61,102.33,-1.2,-318.0,11
MOTHERSON.NS,2009-11-09,2010-02-01,3.81,3.62,-4.9,-2827.0,12
TRENT.NS,2009-11-09,2010-02-01,59.64,62.86,5.4,2556.0,12
PIDILITIND.NS,2009-11-09,2010-02-08,40.16,42.4,5.6,2634.0,13
UNITDSPR.NS,2009-11-09,2010-03-22,227.41,260.55,14.6,7311.0,19
JUBLPHARMA.NS,2009-11-09,2010-08-16,160.13,189.75,18.5,9372.0,40
JBMA.NS,2009-11-16,2010-02-01,2.28,2.82,23.9,4.0,11
SUNPHARMA.NS,2009-11-23,2010-01-18,131.5,128.35,-2.4,-1503.0,8
AEGISLOG.NS,2009-11-23,2010-01-25,8.8,9.02,2.5,1064.0,9
CIPLA.NS,2009-11-30,2009-12-28,325.66,303.23,-6.9,-3720.0,4
PVRINOX.NS,2009-11-30,2010-02-01,169.06,159.74,-5.5,-3256.0,9
TATAELXSI.NS,2009-11-30,2010-02-01,82.78,99.7,20.4,33.0,9
HEG.NS,2009-12-14,2010-01-25,51.08,46.66,-8.7,-4921.0,6
HAVELLS.NS,2009-12-14,2010-05-17,48.95,49.5,1.1,334.0,22
GALLANTT.NS,2009-12-21,2010-01-25,25.13,27.54,9.6,4984.0,5
BALKRISIND.NS,2009-12-28,2010-05-17,47.8,47.24,-1.2,-923.0,20
WHIRLPOOL.NS,2010-01-04,2010-01-25,139.14,124.71,-10.4,-1978.0,3
SONATSOFTW.NS,2010-01-11,2010-02-22,11.74,10.27,-12.5,-7694.0,6
FACT.NS,2010-01-18,2010-02-22,63.79,52.48,-17.7,-10385.0,5
RKFORGE.NS,2010-01-18,2010-02-22,23.54,20.27,-13.9,-8214.0,5
SUPREMEIND.NS,2010-01-18,2010-10-25,70.9,119.37,68.4,38684.0,40
TECHNOE.NS,2010-01-18,2010-11-08,191.21,162.23,-15.2,-8900.0,42
AJANTPHARM.NS,2010-01-18,2010-11-15,10.68,17.04,59.6,33705.0,43
CARBORUNIV.NS,2010-01-18,2010-11-22,82.3,105.69,28.4,15910.0,44
CCL.NS,2010-01-25,2010-04-26,19.14,17.5,-8.6,-4985.0,13
HFCL.NS,2010-02-01,2010-02-22,15.82,13.26,-16.1,-8979.0,3
TITAN.NS,2010-02-01,2010-11-22,78.59,166.51,111.9,59980.0,42
ZFCVINDIA.NS,2010-02-08,2010-02-22,119.35,110.78,-7.2,-4217.0,2
SPLPETRO.NS,2010-02-08,2010-05-03,13.56,13.98,3.1,1415.0,12
BSOFT.NS,2010-02-08,2010-05-17,27.4,22.13,-19.2,-10832.0,14
GALLANTT.NS,2010-02-15,2010-09-20,30.88,32.65,5.7,2842.0,31
LINDEINDIA.NS,2010-02-15,2011-01-10,206.25,277.77,34.7,18562.0,47
BATAINDIA.NS,2010-02-22,2011-01-24,98.26,138.87,41.3,21928.0,48
ULTRACEMCO.NS,2010-03-01,2010-04-26,1007.73,901.07,-10.6,-6018.0,8
ENGINERSIN.NS,2010-03-01,2010-05-10,111.36,128.06,15.0,7968.0,10
JBMA.NS,2010-03-01,2010-05-31,3.09,2.72,-12.2,-6988.0,13
BLUEDART.NS,2010-03-01,2010-10-04,676.71,1001.35,48.0,25956.0,31
3MINDIA.NS,2010-03-01,2010-11-22,2014.72,3230.73,60.4,32478.0,38
COROMANDEL.NS,2010-03-01,2010-11-22,119.18,221.32,85.7,46794.0,38
M%26MFIN.NS,2010-03-01,2010-12-13,34.94,69.1,97.8,53504.0,41
SUNPHARMA.NS,2010-03-08,2010-04-19,146.61,150.16,2.4,1066.0,6
AMBUJACEM.NS,2010-03-08,2010-05-03,90.66,86.61,-4.5,-2758.0,8
PIDILITIND.NS,2010-03-08,2010-11-15,53.58,63.96,19.4,10475.0,36
CHOLAFIN.NS,2010-03-08,2011-01-24,15.44,29.86,93.4,51614.0,46
APOLLOTYRE.NS,2010-03-15,2010-04-26,63.16,57.01,-9.7,-5704.0,6
TATAELXSI.NS,2010-03-15,2010-05-03,115.27,105.43,-8.5,-5027.0,7
ADANIPORTS.NS,2010-03-22,2010-05-03,136.85,119.83,-12.4,-7242.0,6
HEROMOTOCO.NS,2010-03-22,2010-07-26,1144.45,1076.88,-5.9,-3583.0,18
GPIL.NS,2010-03-29,2010-05-03,62.08,59.2,-4.6,-2878.0,5
USHAMART.NS,2010-03-29,2010-05-03,95.01,82.25,-13.4,-7803.0,5
REDINGTON.NS,2010-03-29,2010-09-20,25.01,27.75,10.9,5848.0,25
TVSMOTOR.NS,2010-03-29,2010-12-06,35.09,60.22,71.6,39875.0,36
PFOCUS.NS,2010-04-05,2010-04-19,35.07,29.93,-14.7,-8712.0,2
NATCOPHARM.NS,2010-04-05,2010-05-17,27.6,28.24,2.3,850.0,6
TRIDENT.NS,2010-04-05,2010-05-17,1.21,1.06,-12.3,-1.0,6
CRISIL.NS,2010-04-05,2010-08-16,450.58,425.86,-5.5,-3418.0,19
APARINDS.NS,2010-04-05,2010-08-30,175.3,158.64,-9.5,-5739.0,21
AEGISLOG.NS,2010-04-05,2010-10-18,14.57,27.06,85.7,48971.0,28
RKFORGE.NS,2010-04-12,2010-05-17,28.05,22.98,-18.1,-10669.0,5
KPRMILL.NS,2010-04-12,2010-11-22,10.44,15.45,48.0,2544.0,32
ACE.NS,2010-04-19,2010-05-03,48.43,41.83,-13.6,-8196.0,2
GABRIEL.NS,2010-04-19,2010-11-15,19.8,24.08,21.7,10007.0,30
CEMPRO.NS,2010-04-26,2010-05-10,24.74,20.62,-16.7,-9986.0,2
INDIANB.NS,2010-04-26,2010-07-26,147.14,150.61,2.4,1077.0,13
CHOLAHLDNG.NS,2010-04-26,2010-11-15,53.81,81.32,51.1,16110.0,29
ASHOKLEY.NS,2010-05-10,2010-05-24,12.22,10.83,-11.4,-6798.0,2
BAJAJFINSV.NS,2010-05-10,2010-05-24,51.15,44.25,-13.5,-7990.0,2
PFIZER.NS,2010-05-10,2010-07-26,640.17,725.96,13.4,7331.0,11
ESCORTS.NS,2010-05-10,2010-08-09,160.11,160.46,0.2,-162.0,13
J%26KBANK.NS,2010-05-10,2010-08-23,60.68,64.55,6.4,3358.0,15
GODREJCP.NS,2010-05-10,2010-09-20,98.89,117.16,18.5,10266.0,19
AXISBANK.NS,2010-05-10,2010-10-18,233.37,269.57,15.5,8561.0,23
ELGIEQUIP.NS,2010-05-10,2010-12-13,24.98,41.55,66.4,37661.0,31
FEDERALBNK.NS,2010-05-17,2010-08-02,25.78,26.94,4.5,2234.0,11
WHIRLPOOL.NS,2010-05-17,2010-11-15,256.68,274.22,6.8,3518.0,26
ABBOTINDIA.NS,2010-05-17,2010-12-13,914.07,1031.57,12.9,6870.0,30
IOC.NS,2010-05-31,2010-06-14,26.41,24.8,-6.1,-3782.0,2
UPL.NS,2010-05-31,2010-07-05,102.06,97.37,-4.6,-2925.0,5
TARIL.NS,2010-05-31,2010-08-09,18.38,17.12,-6.9,-4233.0,10
COLPAL.NS,2010-05-31,2010-10-04,281.35,313.78,11.5,6312.0,18
MAHABANK.NS,2010-05-31,2010-11-15,40.53,52.37,29.2,16450.0,24
ITC.NS,2010-05-31,2010-11-22,56.35,66.43,17.9,2884.0,25
BRITANNIA.NS,2010-06-14,2010-08-09,147.9,169.92,14.9,7705.0,8
BERGEPAINT.NS,2010-06-14,2010-10-18,20.03,27.22,35.9,14.0,18
TRENT.NS,2010-07-05,2010-08-09,93.3,81.16,-13.0,-7346.0,5
PFOCUS.NS,2010-07-05,2010-11-15,34.02,64.1,88.4,30.0,19
LICHSGFIN.NS,2010-07-26,2010-10-25,177.01,210.49,18.9,11801.0,13
POONAWALLA.NS,2010-07-26,2010-11-22,69.62,66.31,-4.8,-3381.0,17
BAJAJ-AUTO.NS,2010-07-26,2010-12-06,903.78,1005.54,11.3,5043.0,19
TRIDENT.NS,2010-08-02,2010-08-23,1.42,1.25,-11.9,-7265.0,3
NAUKRI.NS,2010-08-09,2010-08-23,54.52,47.77,-12.4,-8385.0,2
SOBHA.NS,2010-08-09,2010-08-23,314.4,288.99,-8.1,-1992.0,2
BSOFT.NS,2010-08-09,2010-11-15,44.02,35.54,-19.3,-12871.0,14
TMPV.NS,2010-08-09,2011-01-03,186.61,218.57,17.1,10800.0,21
TRENT.NS,2010-08-16,2010-10-04,102.03,98.56,-3.4,-1907.0,7
WOCKPHARMA.NS,2010-08-16,2010-10-25,218.39,256.5,17.5,11225.0,10
PATANJALI.NS,2010-08-23,2010-09-27,4105.5,4072.59,-0.8,-800.0,5
ONGC.NS,2010-08-23,2010-10-11,107.2,109.17,1.8,861.0,7
AARTIIND.NS,2010-08-30,2010-11-15,11.1,13.08,17.8,11539.0,11
ASTRAL.NS,2010-08-30,2010-11-15,13.06,14.11,8.0,3630.0,11
LTFOODS.NS,2010-09-06,2010-09-20,6.56,5.67,-13.6,-1.0,2
HINDUNILVR.NS,2010-09-20,2010-10-04,237.52,221.39,-6.8,-5046.0,2
RKFORGE.NS,2010-09-20,2010-10-11,32.44,26.08,-19.6,-13947.0,3
JSL.NS,2010-09-20,2010-11-08,124.75,116.04,-7.0,-3587.0,7
MOTILALOFS.NS,2010-09-27,2010-10-11,205.28,189.25,-7.8,-5034.0,2
COFORGE.NS,2010-09-27,2010-11-08,31.09,32.05,3.1,1.0,6
ADANIPORTS.NS,2010-10-04,2010-10-25,166.78,141.35,-15.2,-11240.0,3
GRANULES.NS,2010-10-04,2010-10-25,9.29,8.4,-9.6,-3.0,3
IOB.NS,2010-10-04,2010-11-15,130.75,135.3,3.5,2127.0,6
SCI.NS,2010-10-04,2010-11-15,161.98,134.91,-16.7,-12265.0,6
AUROPHARMA.NS,2010-10-04,2011-01-24,101.16,107.55,6.3,2395.0,16
CHAMBLFERT.NS,2010-10-11,2010-10-25,61.54,56.13,-8.8,-6621.0,2
MRF.NS,2010-10-11,2010-11-15,9002.45,9043.09,0.5,-31.0,5
TIMKEN.NS,2010-10-11,2010-11-15,166.78,136.27,-18.3,-13351.0,5
EIDPARRY.NS,2010-10-11,2010-12-06,194.94,200.63,2.9,1717.0,8
UPL.NS,2010-10-18,2010-11-08,120.14,110.51,-8.0,-3214.0,3
NEULANDLAB.NS,2010-10-18,2010-11-15,107.57,102.37,-4.8,-3777.0,4
JBMA.NS,2010-10-18,2010-11-22,4.05,3.49,-13.8,-10150.0,5
SHRIRAMFIN.NS,2010-10-25,2010-11-15,142.32,128.61,-9.6,-7166.0,3
TITAGARH.NS,2010-10-25,2010-11-22,85.84,95.55,11.3,2210.0,4
CUB.NS,2010-10-25,2010-12-06,23.96,21.4,-10.7,-7938.0,6
NAUKRI.NS,2010-10-25,2010-12-06,65.14,56.83,-12.8,-9379.0,6
M%26M.NS,2010-10-25,2010-12-13,313.71,309.87,-1.2,-1219.0,7
THERMAX.NS,2010-10-25,2011-01-03,781.33,741.31,-5.1,-3944.0,10
HFCL.NS,2010-11-08,2010-11-22,15.82,11.49,-27.3,-15210.0,2
LTFOODS.NS,2010-11-08,2010-11-22,6.74,5.51,-18.4,-13621.0,2
TCS.NS,2010-11-22,2011-02-07,371.06,384.37,3.6,2101.0,11
CANBK.NS,2010-11-29,2010-12-13,103.1,93.0,-9.8,-7108.0,2
NEULANDLAB.NS,2010-11-29,2010-12-13,123.79,98.44,-20.5,-14484.0,2
CHAMBLFERT.NS,2010-11-29,2011-01-03,60.14,52.68,-12.4,-8910.0,5
CIPLA.NS,2010-11-29,2011-01-10,339.38,308.61,-9.1,-6608.0,6
INFY.NS,2010-11-29,2011-01-10,265.61,271.55,2.2,1195.0,6
NATCOPHARM.NS,2010-11-29,2011-01-10,59.48,51.68,-13.1,-9404.0,6
GODFRYPHLP.NS,2010-11-29,2011-01-24,104.57,102.45,-2.0,-1748.0,8
PAGEIND.NS,2010-11-29,2011-01-31,1249.81,1216.86,-2.6,-2152.0,9
ACC.NS,2010-12-06,2011-01-03,869.77,808.15,-7.1,-5002.0,4
GVT%26D.NS,2010-12-06,2011-01-10,304.3,284.95,-6.4,-4561.0,5
WIPRO.NS,2010-12-13,2011-01-17,71.26,69.74,-2.1,-1752.0,5
HCLTECH.NS,2010-12-13,2011-02-14,72.89,76.85,5.4,3294.0,9
EIDPARRY.NS,2010-12-20,2011-01-10,235.38,204.61,-13.1,-9084.0,3
HINDALCO.NS,2010-12-20,2011-01-24,210.51,193.78,-7.9,-5643.0,5
SUNPHARMA.NS,2010-12-20,2011-01-24,212.24,191.67,-9.7,-6821.0,5
NESTLEIND.NS,2010-12-27,2011-01-10,160.23,156.07,-2.6,-2095.0,2
HINDZINC.NS,2010-12-27,2011-02-07,47.07,42.81,-9.0,-6467.0,6
SIEMENS.NS,2011-01-31,2011-04-18,420.38,408.58,-2.8,-2150.0,11
NATIONALUM.NS,2011-02-21,2011-03-21,50.6,47.54,-6.0,-4254.0,4
ACC.NS,2011-04-04,2011-05-02,922.16,815.74,-11.5,-7754.0,4
HFCL.NS,2011-04-04,2011-05-16,16.06,16.11,0.3,-127.0,6
BLUEDART.NS,2011-04-04,2011-05-30,1238.8,1182.83,-4.5,-3226.0,8
BATAINDIA.NS,2011-04-04,2011-09-26,175.28,275.64,57.3,36815.0,25
CRISIL.NS,2011-04-04,2012-07-16,540.2,801.49,48.4,30953.0,67
PFIZER.NS,2011-04-11,2011-05-09,779.56,805.84,3.4,1852.0,4
ABBOTINDIA.NS,2011-04-11,2011-05-16,1254.69,1188.91,-5.2,-3666.0,5
TIMKEN.NS,2011-04-11,2011-05-16,166.86,153.76,-7.9,-5407.0,5
KAJARIACER.NS,2011-04-11,2011-08-15,34.85,46.22,32.6,20816.0,18
HINDZINC.NS,2011-04-18,2011-05-02,52.45,45.28,-13.7,-9200.0,2
BEL.NS,2011-04-18,2011-05-09,14.7,13.46,-8.4,-5796.0,3
HCLTECH.NS,2011-04-18,2011-06-13,83.6,81.73,-2.2,-1779.0,8
SCHAEFFLER.NS,2011-04-25,2011-08-01,209.55,220.2,5.1,2995.0,14
MOTHERSON.NS,2011-04-25,2011-08-15,6.53,5.89,-9.9,-6790.0,16
TORNTPHARM.NS,2011-05-02,2011-08-15,124.55,120.65,-3.1,-2346.0,15
ZENSARTECH.NS,2011-05-09,2011-06-13,27.12,24.73,-8.8,-6030.0,5
ZYDUSLIFE.NS,2011-05-09,2011-07-18,157.98,155.68,-1.5,-1265.0,10
COLPAL.NS,2011-05-09,2011-08-08,340.02,343.14,0.9,269.0,13
AJANTPHARM.NS,2011-05-23,2011-08-01,20.48,23.34,14.0,8664.0,10
ASIANPAINT.NS,2011-05-23,2011-08-01,261.03,264.16,1.2,449.0,10
HFCL.NS,2011-05-30,2011-06-20,17.54,15.96,-9.0,-6126.0,3
DABUR.NS,2011-05-30,2011-07-25,96.78,89.66,-7.4,-5084.0,8
BOSCHLTD.NS,2011-05-30,2011-12-05,6181.97,6017.97,-2.7,-1945.0,27
UBL.NS,2011-06-06,2011-06-20,577.32,489.24,-15.3,-10164.0,2
ITC.NS,2011-06-06,2011-08-01,77.48,78.54,1.4,558.0,8
IPCALAB.NS,2011-06-06,2011-08-08,162.72,150.55,-7.5,-5180.0,9
TITAN.NS,2011-06-06,2011-08-15,213.2,181.5,-14.9,-9971.0,10
SUPREMEIND.NS,2011-06-06,2011-09-19,144.96,159.47,10.0,6170.0,15
GILLETTE.NS,2011-06-13,2011-08-01,1705.35,1660.25,-2.6,-2033.0,7
PFIZER.NS,2011-06-13,2011-08-08,854.01,884.02,3.5,1951.0,8
TIMKEN.NS,2011-06-13,2011-08-15,191.61,162.3,-15.3,-10233.0,9
MARICO.NS,2011-06-13,2011-08-29,59.95,60.66,1.2,447.0,11
IGL.NS,2011-06-13,2011-10-10,29.47,33.22,12.7,7919.0,17
BRITANNIA.NS,2011-06-13,2011-10-17,190.33,182.38,-4.2,-3028.0,18
GODFRYPHLP.NS,2011-06-13,2011-11-14,122.4,161.22,31.7,20238.0,22
CARBORUNIV.NS,2011-06-13,2011-12-05,124.82,130.2,4.3,2468.0,25
BHARTIARTL.NS,2011-06-20,2011-08-08,320.06,320.95,0.3,-143.0,7
POWERGRID.NS,2011-06-27,2011-07-25,35.41,33.73,-4.8,-3467.0,4
HINDUNILVR.NS,2011-06-27,2011-08-01,260.03,237.35,-8.7,-6078.0,5
PAGEIND.NS,2011-06-27,2011-08-01,1656.94,1635.2,-1.3,-1169.0,5
CASTROLIND.NS,2011-06-27,2011-08-15,77.13,73.18,-5.1,-3709.0,7
PIDILITIND.NS,2011-06-27,2011-08-15,77.8,72.62,-6.7,-4715.0,7
TRENT.NS,2011-06-27,2011-08-22,111.35,101.86,-8.5,-5940.0,8
ARE%26M.NS,2011-06-27,2011-09-05,96.66,97.86,1.2,484.0,10
MFSL.NS,2011-06-27,2011-09-26,170.15,172.85,1.6,715.0,13
IDEA.NS,2011-06-27,2011-10-03,47.19,53.13,12.6,7960.0,14
BLUEDART.NS,2011-06-27,2011-11-14,1367.27,1348.92,-1.3,-1207.0,20
HDFCBANK.NS,2011-07-04,2011-07-25,112.09,108.07,-3.6,-2710.0,3
HONAUT.NS,2011-07-04,2011-08-01,2704.67,2415.74,-10.7,-7241.0,4
BALKRISIND.NS,2011-07-04,2011-08-08,71.95,70.93,-1.4,-1276.0,5
DIVISLAB.NS,2011-07-04,2011-08-08,356.7,333.96,-6.4,-4550.0,5
GMDCLTD.NS,2011-07-04,2011-09-12,104.98,116.7,11.2,7070.0,10
NESTLEIND.NS,2011-07-11,2011-07-25,184.72,183.04,-0.9,-944.0,2
CHOLAHLDNG.NS,2011-07-11,2011-08-08,92.7,82.19,-11.3,-7931.0,4
NAVINFLUOR.NS,2011-07-11,2011-08-15,41.72,42.79,2.6,1384.0,5
ZFCVINDIA.NS,2011-07-11,2011-08-15,202.99,193.66,-4.6,-3416.0,5
ATUL.NS,2011-07-18,2011-08-01,204.57,172.22,-15.8,-11119.0,2
BSOFT.NS,2011-07-18,2011-08-08,43.92,40.23,-8.4,-2894.0,3
COFORGE.NS,2011-07-18,2011-08-08,34.88,30.13,-13.6,-9617.0,3
REDINGTON.NS,2011-07-18,2011-08-22,32.51,31.21,-4.0,-3068.0,5
3MINDIA.NS,2011-07-18,2011-09-12,4212.41,4009.16,-4.8,-3581.0,8
PETRONET.NS,2011-07-18,2011-09-26,56.58,50.75,-10.3,-7372.0,10
DCMSHRIRAM.NS,2011-07-25,2011-08-08,40.3,36.27,-10.0,-7165.0,2
HSCL.NS,2011-07-25,2011-08-08,55.49,47.39,-14.6,-10296.0,2
WOCKPHARMA.NS,2011-07-25,2011-08-08,390.49,345.06,-11.6,-5720.0,2
JSWDULUX.NS,2011-07-25,2011-08-15,620.85,562.59,-9.4,-6735.0,3
SOLARINDS.NS,2011-08-01,2011-11-14,131.98,140.11,6.2,3728.0,15
ASIANPAINT.NS,2011-08-08,2011-09-12,282.91,266.35,-5.9,-4143.0,5
CHAMBLFERT.NS,2011-08-08,2011-09-19,70.21,66.95,-4.6,-3360.0,6
PAGEIND.NS,2011-08-08,2011-12-19,2189.94,2077.22,-5.1,-3578.0,19
APOLLOHOSP.NS,2011-08-22,2011-10-03,519.34,470.11,-9.5,-6359.0,6
HEROMOTOCO.NS,2011-08-29,2011-09-19,1307.45,1301.08,-0.5,-632.0,3
BAJAJ-AUTO.NS,2011-08-29,2011-10-03,1118.72,1029.93,-7.9,-5462.0,5
REDINGTON.NS,2011-08-29,2011-10-03,32.84,30.04,-8.5,-5851.0,5
ZFCVINDIA.NS,2011-08-29,2011-11-14,207.48,205.3,-1.1,-1006.0,11
ATUL.NS,2011-09-05,2011-10-24,197.88,173.44,-12.4,-8347.0,7
NAVINFLUOR.NS,2011-09-05,2011-11-21,48.27,47.56,-1.5,-1288.0,11
EICHERMOT.NS,2011-09-12,2011-11-28,129.3,141.07,9.1,5546.0,11
KAJARIACER.NS,2011-09-19,2011-11-14,53.37,42.08,-21.2,-13863.0,8
BALKRISIND.NS,2011-09-19,2011-12-12,80.46,69.66,-13.4,-8907.0,12
GMDCLTD.NS,2011-09-19,2011-12-12,116.36,110.27,-5.2,-3669.0,12
ULTRACEMCO.NS,2011-09-19,2012-04-30,1060.91,1251.61,18.0,11095.0,32
ACC.NS,2011-09-26,2011-11-14,912.25,952.55,4.4,2459.0,7
WOCKPHARMA.NS,2011-10-10,2011-11-14,374.0,327.76,-12.4,-8160.0,5
COFORGE.NS,2011-10-17,2011-11-14,34.41,32.1,-6.7,-4566.0,4
GALLANTT.NS,2011-10-17,2011-11-14,28.22,24.24,-14.1,-9281.0,4
GRASIM.NS,2011-10-24,2011-11-14,357.34,323.28,-9.5,-6401.0,3
M%26M.NS,2011-10-24,2011-11-14,374.94,313.24,-16.5,-10846.0,3
AMBUJACEM.NS,2011-10-24,2011-11-21,128.82,119.16,-7.5,-5110.0,4
BAJAJ-AUTO.NS,2011-10-24,2011-11-21,1214.47,1134.56,-6.6,-4461.0,4
KOTAKBANK.NS,2011-10-24,2011-11-21,50.45,44.77,-11.3,-7519.0,4
HINDUNILVR.NS,2011-10-24,2012-02-13,270.13,296.37,9.7,5884.0,16
ADANIPORTS.NS,2011-10-31,2011-11-14,152.21,126.1,-17.2,-11364.0,2
COLPAL.NS,2011-10-31,2011-11-14,401.82,375.53,-6.5,-4518.0,2
PVRINOX.NS,2011-10-31,2011-11-14,148.27,124.4,-16.1,-10678.0,2
APOLLOHOSP.NS,2011-10-31,2011-12-12,509.38,502.21,-1.4,-1223.0,6
BERGEPAINT.NS,2011-11-07,2011-11-21,31.68,28.33,-10.6,-7087.0,2
RAMCOCEM.NS,2011-11-07,2011-11-21,110.18,97.71,-11.3,-7565.0,2
ACC.NS,2011-11-28,2011-12-12,1006.49,943.94,-6.2,-4046.0,2
SHREECEM.NS,2011-11-28,2011-12-12,2001.26,1857.87,-7.2,-4591.0,2
RAMCOCEM.NS,2011-11-28,2011-12-19,106.81,94.75,-11.3,-7213.0,3
SUNPHARMA.NS,2011-11-28,2011-12-19,241.07,220.53,-8.5,-5511.0,3
SHREECEM.NS,2012-01-02,2012-04-09,2004.88,2685.19,33.9,19389.0,14
APOLLOHOSP.NS,2012-01-09,2013-01-21,581.6,748.71,28.7,16870.0,54
LICHSGFIN.NS,2012-01-23,2012-02-20,196.6,196.72,0.1,-265.0,4
AARTIIND.NS,2012-01-23,2012-05-14,11.0,13.24,20.4,11934.0,16
SUNDARMFIN.NS,2012-01-23,2012-05-14,200.74,225.18,12.2,7012.0,16
PVRINOX.NS,2012-01-23,2013-01-14,142.53,260.06,82.5,49176.0,51
ACC.NS,2012-01-30,2012-02-20,1064.72,1041.72,-2.2,-1583.0,3
AMBUJACEM.NS,2012-01-30,2012-02-20,140.89,128.96,-8.5,-5396.0,3
GRASIM.NS,2012-01-30,2012-03-19,389.56,376.74,-3.3,-2283.0,7
KOTAKBANK.NS,2012-01-30,2012-03-19,51.78,51.88,0.2,-187.0,7
MRF.NS,2012-01-30,2012-04-30,8064.1,9882.72,22.6,12416.0,13
YESBANK.NS,2012-01-30,2012-04-30,64.12,60.93,-5.0,-3298.0,13
INDUSINDBK.NS,2012-01-30,2012-05-07,279.32,288.17,3.2,1606.0,14
TATACONSUM.NS,2012-01-30,2012-05-07,99.95,89.95,-10.0,-6323.0,14
HAVELLS.NS,2012-01-30,2012-05-14,86.9,92.04,5.9,3261.0,15
RAMCOCEM.NS,2012-01-30,2012-05-21,123.03,129.07,4.9,2653.0,16
BALKRISIND.NS,2012-01-30,2012-06-04,87.02,111.94,28.6,16952.0,18
BAJFINANCE.NS,2012-01-30,2012-12-17,7.19,11.78,63.8,38131.0,46
SUNPHARMA.NS,2012-01-30,2013-06-10,253.0,433.39,71.3,42524.0,71
CIPLA.NS,2012-02-06,2012-02-20,321.85,289.6,-10.0,-6418.0,2
HINDZINC.NS,2012-02-06,2012-03-05,50.67,46.88,-7.5,-4889.0,4
INDIANB.NS,2012-02-06,2012-04-16,169.85,155.33,-8.6,-5537.0,10
JKCEMENT.NS,2012-02-06,2012-04-16,119.56,125.05,4.6,2500.0,10
COFORGE.NS,2012-02-06,2012-04-23,36.48,37.47,2.7,1360.0,11
LINDEINDIA.NS,2012-02-06,2012-04-23,335.45,422.85,26.1,15561.0,11
HDFCBANK.NS,2012-02-06,2012-05-07,113.59,111.86,-1.5,-1236.0,13
KAJARIACER.NS,2012-02-06,2012-05-07,58.44,74.41,27.3,16401.0,13
ARE%26M.NS,2012-02-06,2012-05-14,111.95,119.38,6.6,3747.0,14
CUB.NS,2012-02-06,2012-05-28,23.32,22.0,-5.7,-3766.0,16
AJANTPHARM.NS,2012-02-06,2012-10-01,30.58,62.6,104.7,63731.0,34
IRB.NS,2012-02-13,2012-02-27,8.12,7.28,-10.3,-6702.0,2
RECLTD.NS,2012-02-13,2012-02-27,35.55,29.33,-17.5,-11200.0,2
NTPC.NS,2012-02-13,2012-03-05,95.17,88.64,-6.9,-4581.0,3
POWERGRID.NS,2012-02-13,2012-03-12,36.59,35.44,-3.1,-2262.0,4
BAJAJ-AUTO.NS,2012-02-13,2012-03-26,1242.96,1162.12,-6.5,-4343.0,6
INDIACEM.NS,2012-02-13,2012-04-09,93.0,83.55,-10.2,-6636.0,8
APOLLOTYRE.NS,2012-02-13,2012-04-30,69.89,66.09,-5.4,-3692.0,11
ASHOKLEY.NS,2012-02-13,2012-04-30,11.19,10.64,-4.9,-3377.0,11
SAREGAMA.NS,2012-02-13,2012-04-30,7.08,7.8,10.2,6018.0,11
BAJAJHLDNG.NS,2012-02-13,2012-05-14,609.3,589.42,-3.3,-2333.0,13
TMPV.NS,2012-02-13,2012-05-14,256.43,243.56,-5.0,-3431.0,13
RKFORGE.NS,2012-02-13,2012-05-21,22.42,22.51,0.4,-54.0,14
ZENSARTECH.NS,2012-02-13,2012-10-15,28.66,39.56,38.1,23378.0,35
WOCKPHARMA.NS,2012-02-13,2012-12-10,406.98,1348.19,231.3,143335.0,43
TCS.NS,2012-02-20,2012-03-12,457.4,418.26,-8.6,-5456.0,3
BLUEDART.NS,2012-02-20,2012-04-30,1727.9,1768.14,2.3,1103.0,10
GODREJIND.NS,2012-02-20,2012-05-07,240.8,231.17,-4.0,-2725.0,11
OFSS.NS,2012-02-20,2012-05-14,1379.39,1265.01,-8.3,-5324.0,12
BOSCHLTD.NS,2012-02-20,2012-08-27,6927.68,7572.39,9.3,4868.0,27
BAJAJFINSV.NS,2012-02-27,2012-03-12,61.58,59.54,-3.3,-2332.0,2
ZFCVINDIA.NS,2012-02-27,2012-04-02,250.07,268.45,7.4,4203.0,5
ACC.NS,2012-02-27,2012-04-09,1106.31,1055.87,-4.6,-782.0,6
BBTC.NS,2012-02-27,2012-05-07,101.08,98.4,-2.7,-1935.0,10
BRITANNIA.NS,2012-03-05,2012-04-30,229.87,219.32,-4.6,-3140.0,8
TIMKEN.NS,2012-03-05,2012-04-30,213.05,192.04,-9.9,-5417.0,8
NATCOPHARM.NS,2012-03-12,2012-05-07,61.24,67.25,9.8,5763.0,8
EICHERMOT.NS,2012-03-12,2012-05-14,171.56,188.53,9.9,5803.0,9
GILLETTE.NS,2012-03-12,2012-06-04,1907.8,1982.13,3.9,1680.0,12
JUBLFOOD.NS,2012-03-12,2012-07-23,106.51,111.47,4.7,31.0,19
GODREJCP.NS,2012-03-19,2012-05-07,139.27,154.53,11.0,6596.0,7
