date,nifty_close,india_vix
2021-04-30,14631.1,23.03
2021-05-03,14634.15,23.69
2021-05-04,14496.5,23.01
2021-05-05,14617.85,23.01
2021-05-06,14724.8,22.04
2021-05-07,14823.15,20.82
2021-05-10,14942.35,20.23
2021-05-11,14850.75,20.23
2021-05-12,14696.5,20.08
2021-05-14,14677.8,20.27
2021-05-17,14923.15,19.61
2021-05-18,15108.1,19.24
2021-05-19,15030.15,19.32
2021-05-20,14906.05,19.32
2021-05-21,15175.3,19.08
2021-05-24,15197.7,19.13
2021-05-25,15208.45,19.13
2021-05-26,15301.45,20.87
2021-05-27,15337.85,19.91
2021-05-28,15435.65,17.4
2021-05-31,15582.8,17.4
2021-06-01,15574.85,17.39
2021-06-02,15576.2,17.21
2021-06-03,15690.35,15.75
2021-06-04,15670.25,15.94
2021-06-07,15751.65,15.57
2021-06-08,15740.1,15.23
2021-06-09,15635.35,14.75
2021-06-10,15737.75,15.0
2021-06-11,15799.35,14.1
2021-06-14,15811.85,14.72
2021-06-15,15869.25,14.61
2021-06-16,15767.55,14.87
2021-06-17,15691.4,15.29
2021-06-18,15683.35,14.8
2021-06-21,15746.5,15.06
2021-06-22,15772.75,14.74
2021-06-23,15686.95,15.37
2021-06-24,15790.45,15.1
2021-06-25,15860.35,13.37
2021-06-28,15814.7,13.4
2021-06-29,15748.45,13.0
2021-06-30,15721.5,13.05
2021-07-01,15680.0,12.84
2021-07-02,15722.2,12.09
2021-07-05,15834.35,12.09
2021-07-06,15818.25,12.28
2021-07-07,15879.65,12.21
2021-07-08,15727.9,13.56
2021-07-09,15689.8,12.94
2021-07-12,15692.6,12.99
2021-07-13,15812.35,12.62
2021-07-14,15853.95,12.59
2021-07-15,15924.2,12.27
2021-07-16,15923.4,11.71
2021-07-19,15752.4,12.68
2021-07-20,15632.1,13.21
2021-07-22,15824.05,11.89
2021-07-23,15856.05,11.76
2021-07-26,15824.45,12.45
2021-07-27,15746.45,13.23
2021-07-28,15709.4,13.69
2021-07-29,15778.45,12.95
2021-07-30,15763.05,12.8
2021-08-02,15885.15,12.81
2021-08-03,16130.75,13.75
2021-08-04,16258.8,13.21
2021-08-05,16294.6,12.87
2021-08-06,16238.2,12.61
2021-08-09,16258.25,12.61
2021-08-10,16280.1,12.71
2021-08-11,16282.25,12.71
2021-08-12,16364.4,12.37
2021-08-13,16529.1,12.99
2021-08-16,16563.05,13.46
2021-08-17,16614.6,13.41
2021-08-18,16568.85,12.91
2021-08-20,16450.5,14.02
2021-08-23,16496.45,13.69
2021-08-24,16624.6,13.19
2021-08-25,16634.65,13.5
2021-08-26,16636.9,13.54
2021-08-27,16705.2,13.41
2021-08-30,16931.05,13.32
2021-08-31,17132.2,14.52
2021-09-01,17076.25,14.19
2021-09-02,17234.15,14.24
2021-09-03,17323.6,14.54
2021-09-06,17377.8,15.11
2021-09-07,17362.1,14.9
2021-09-08,17353.5,14.41
2021-09-09,17369.25,13.94
2021-09-13,17355.3,14.03
2021-09-14,17380.0,13.58
2021-09-15,17519.45,13.73
2021-09-16,17629.5,14.41
2021-09-17,17585.15,15.23
2021-09-20,17396.9,17.49
2021-09-21,17562.0,16.52
2021-09-22,17546.65,16.49
2021-09-23,17822.95,16.6
2021-09-24,17853.2,16.92
2021-09-27,17855.1,18.05
2021-09-28,17748.6,18.54
2021-09-29,17711.3,18.84
2021-09-30,17618.15,18.4
2021-10-01,17532.05,17.21
2021-10-04,17691.25,16.74
2021-10-05,17822.3,16.4
2021-10-06,17646.0,17.33
2021-10-07,17790.35,16.16
2021-10-08,17895.2,15.65
2021-10-11,17945.95,16.09
2021-10-12,17991.95,15.85
2021-10-13,18161.75,16.1
2021-10-14,18338.55,15.77
2021-10-18,18477.05,17.18
2021-10-19,18418.75,17.38
2021-10-20,18266.6,18.31
2021-10-21,18178.1,18.04
2021-10-22,18114.9,17.55
2021-10-25,18125.4,17.61
2021-10-26,18268.4,16.75
2021-10-27,18210.95,16.83
2021-10-28,17857.25,17.91
2021-10-29,17671.65,17.43
2021-11-01,17929.65,17.24
2021-11-02,17888.95,17.06
2021-11-03,17829.2,16.13
2021-11-04,17916.8,15.75
2021-11-08,18068.55,16.34
2021-11-09,18044.25,16.0
2021-11-10,18017.2,16.31
2021-11-11,17873.6,16.35
2021-11-12,18102.75,15.22
2021-11-15,18109.45,15.47
2021-11-16,17999.2,15.2
2021-11-17,17898.65,14.98
2021-11-18,17764.8,14.86
2021-11-22,17416.55,17.52
2021-11-23,17503.35,18.02
2021-11-24,17415.05,17.1
2021-11-25,17536.25,16.66
2021-11-26,17026.45,20.8
2021-11-29,17053.95,20.83
2021-11-30,16983.2,21.17
2021-12-01,17166.9,19.45
2021-12-02,17401.65,18.09
2021-12-03,17196.7,18.45
2021-12-06,16912.25,20.08
2021-12-07,17176.7,18.46
2021-12-08,17469.75,17.27
2021-12-09,17516.85,16.6
2021-12-10,17511.3,16.06
2021-12-13,17368.25,16.57
2021-12-14,17324.9,16.95
2021-12-15,17221.4,17.22
2021-12-16,17248.4,15.9
2021-12-17,16985.2,16.34
2021-12-20,16614.2,18.97
2021-12-21,16770.85,17.54
2021-12-22,16955.45,16.58
2021-12-23,17072.6,15.83
2021-12-24,17003.75,16.15
2021-12-27,17086.25,17.12
2021-12-28,17233.25,16.48
2021-12-29,17213.6,16.24
2021-12-30,17203.95,16.57
2021-12-31,17354.05,16.22
2022-01-03,17625.7,16.45
2022-01-04,17805.25,16.12
2022-01-05,17925.25,17.23
2022-01-06,17745.9,17.98
2022-01-07,17812.7,17.6
2022-01-10,18003.3,17.68
2022-01-11,18055.75,17.76
2022-01-12,18212.35,17.18
2022-01-13,18257.8,16.7
2022-01-14,18255.75,16.56
2022-01-17,18308.1,16.77
2022-01-18,18113.05,17.78
2022-01-19,17938.4,17.82
2022-01-20,17757.0,17.79
2022-01-21,17617.15,18.89
2022-01-24,17149.1,22.83
2022-01-25,17277.95,21.36
2022-01-27,17110.15,21.07
2022-01-28,17101.95,20.7
2022-01-31,17339.85,21.95
2022-02-01,17576.85,19.98
2022-02-02,17780.0,18.65
2022-02-03,17560.2,19.16
2022-02-04,17516.3,18.9
2022-02-07,17213.6,20.44
2022-02-08,17266.75,19.68
2022-02-09,17463.8,18.56
2022-02-10,17605.85,17.71
2022-02-11,17374.75,18.68
2022-02-14,16842.8,22.98
2022-02-15,17352.45,20.61
2022-02-16,17322.2,20.59
2022-02-17,17304.6,22.01
2022-02-18,17276.3,22.17
2022-02-21,17206.65,22.9
2022-02-22,17092.2,26.66
2022-02-23,17063.25,24.54
2022-02-24,16247.95,31.98
2022-02-25,16658.4,26.74
2022-02-28,16793.9,28.57
2022-03-02,16605.95,29.23
2022-03-03,16498.05,28.16
2022-03-04,16245.35,27.96
2022-03-07,15863.15,29.33
2022-03-08,16013.45,28.59
2022-03-09,16345.35,27.47
2022-03-10,16594.9,25.58
2022-03-11,16630.45,25.35
2022-03-14,16871.3,25.68
2022-03-15,16663.0,26.73
2022-03-16,16975.35,24.12
2022-03-17,17287.05,22.61
2022-03-21,17117.6,24.62
2022-03-22,17315.5,24.07
2022-03-23,17245.65,24.75
2022-03-24,17222.75,23.93
2022-03-25,17153.0,23.43
2022-03-28,17222.0,22.61
2022-03-29,17325.3,21.3
2022-03-30,17498.25,20.61
2022-03-31,17464.75,20.56
2022-04-01,17670.45,18.43
2022-04-04,18053.4,17.91
2022-04-05,17957.4,18.49
2022-04-06,17807.65,19.02
2022-04-07,17639.55,19.0
2022-04-08,17784.35,17.69
2022-04-11,17674.95,18.27
2022-04-12,17530.3,18.16
2022-04-13,17475.65,17.79
2022-04-18,17173.65,19.34
2022-04-19,16958.65,19.77
2022-04-20,17136.55,18.67
2022-04-21,17392.6,17.85
2022-04-22,17171.95,18.35
2022-04-25,16953.95,21.26
2022-04-26,17200.8,19.19
2022-04-27,17038.4,20.61
2022-04-28,17245.05,19.38
2022-04-29,17102.55,19.42
2022-05-02,17069.1,20.28
2022-05-04,16677.6,21.88
2022-05-05,16682.65,20.29
2022-05-06,16411.25,21.25
2022-05-09,16301.85,22.03
2022-05-10,16240.05,22.3
2022-05-11,16167.1,22.8
2022-05-12,15808.0,24.27
2022-05-13,15782.15,23.49
2022-05-16,15842.3,24.53
2022-05-17,16259.3,22.74
2022-05-18,16240.3,22.3
2022-05-19,15809.4,24.56
2022-05-20,16266.15,23.1
2022-05-23,16214.7,23.4
2022-05-24,16125.15,25.64
2022-05-25,16025.8,25.28
2022-05-26,16170.15,22.72
2022-05-27,16352.45,21.48
2022-05-30,16661.4,19.98
2022-05-31,16584.55,20.48
2022-06-01,16522.75,20.85
2022-06-02,16628.0,20.32
2022-06-03,16584.3,19.98
2022-06-06,16569.55,20.2
2022-06-07,16416.35,20.43
2022-06-08,16356.25,19.84
2022-06-09,16478.1,19.14
2022-06-10,16201.8,19.58
2022-06-13,15774.4,22.37
2022-06-14,15732.1,21.89
2022-06-15,15692.15,22.15
2022-06-16,15360.6,22.87
2022-06-17,15293.5,22.76
2022-06-20,15350.15,22.41
2022-06-21,15638.8,21.14
2022-06-22,15413.3,21.3
2022-06-23,15556.65,20.88
2022-06-24,15699.25,20.55
2022-06-27,15832.05,21.01
2022-06-28,15850.2,21.45
2022-06-29,15799.1,21.9
2022-06-30,15780.25,21.84
2022-07-01,15752.05,21.25
2022-07-04,15835.35,20.97
2022-07-05,15810.85,20.79
2022-07-06,15989.8,20.27
2022-07-07,16132.9,19.2
2022-07-08,16220.6,18.4
2022-07-11,16216.0,18.37
2022-07-12,16058.3,18.55
2022-07-13,15966.65,18.52
2022-07-14,15938.65,18.34
2022-07-15,16049.2,17.6
2022-07-18,16278.5,17.16
2022-07-19,16340.55,17.2
2022-07-20,16520.85,16.82
2022-07-21,16605.25,16.86
2022-07-22,16719.45,16.65
2022-07-25,16631.0,17.68
2022-07-26,16483.85,18.17
2022-07-27,16641.8,18.13
2022-07-28,16929.6,17.01
2022-07-29,17158.25,16.55
2022-08-01,17340.05,17.49
2022-08-02,17345.45,18.53
2022-08-03,17388.15,18.45
2022-08-04,17382.0,19.26
2022-08-05,17397.5,18.92
2022-08-08,17525.1,19.3
2022-08-10,17534.75,19.59
2022-08-11,17659.0,18.36
2022-08-12,17698.15,17.61
2022-08-16,17825.25,17.68
2022-08-17,17944.25,17.68
2022-08-18,17956.5,17.35
2022-08-19,17758.45,18.29
2022-08-22,17490.7,19.04
2022-08-23,17577.5,19.05
2022-08-24,17604.95,18.43
2022-08-25,17522.45,19.57
2022-08-26,17558.9,18.22
2022-08-29,17312.9,19.82
2022-08-30,17759.3,18.7
2022-09-01,17542.8,19.87
2022-09-02,17539.45,19.55
2022-09-05,17665.8,19.66
2022-09-06,17655.6,19.52
2022-09-07,17624.4,19.37
2022-09-08,17798.75,18.31
2022-09-09,17833.35,17.72
2022-09-12,17936.35,17.94
2022-09-13,18070.05,17.47
2022-09-14,18003.75,18.28
2022-09-15,17877.4,18.39
2022-09-16,17530.85,19.82
2022-09-19,17622.25,19.94
2022-09-20,17816.25,18.8
2022-09-21,17718.35,19.33
2022-09-22,17629.8,18.82
2022-09-23,17327.35,20.59
2022-09-26,17016.3,21.89
2022-09-27,17007.4,21.57
2022-09-28,16858.6,22.1
2022-09-29,16818.1,21.3
2022-09-30,17094.35,19.97
2022-10-03,16887.35,21.37
2022-10-04,17274.3,19.57
2022-10-06,17331.8,19.32
2022-10-07,17314.65,18.81
2022-10-10,17241.0,19.62
2022-10-11,16983.55,20.49
2022-10-12,17123.6,20.18
2022-10-13,17014.35,20.29
2022-10-14,17185.7,18.26
2022-10-17,17311.8,18.42
2022-10-18,17486.95,17.45
2022-10-19,17512.25,17.49
2022-10-20,17563.95,17.23
2022-10-21,17576.3,17.28
2022-10-24,17730.75,17.42
2022-10-25,17656.35,16.88
2022-10-27,17736.95,16.6
2022-10-28,17786.8,15.92
2022-10-31,18012.2,15.8
2022-11-01,18145.4,16.13
2022-11-02,18082.85,16.66
2022-11-03,18052.7,15.94
2022-11-04,18117.15,15.66
2022-11-07,18202.8,15.59
2022-11-09,18157.0,15.92
2022-11-10,18028.2,15.57
2022-11-11,18349.7,14.41
2022-11-14,18329.15,14.91
2022-11-15,18403.4,14.64
2022-11-16,18409.65,15.1
2022-11-17,18343.9,14.88
2022-11-18,18307.65,14.39
2022-11-21,18159.95,14.8
2022-11-22,18244.2,13.84
2022-11-23,18267.25,14.04
2022-11-24,18484.1,13.48
2022-11-25,18512.75,13.33
2022-11-28,18562.75,13.57
2022-11-29,18618.05,13.62
2022-11-30,18758.35,13.81
2022-12-01,18812.5,13.36
2022-12-02,18696.1,13.45
2022-12-05,18701.05,13.73
2022-12-06,18642.75,14.04
2022-12-07,18560.5,14.08
2022-12-08,18609.35,13.4
2022-12-09,18496.6,13.48
2022-12-12,18497.15,13.32
2022-12-13,18608.0,12.88
2022-12-14,18660.3,12.89
2022-12-15,18414.9,13.73
2022-12-16,18269.0,14.07
2022-12-19,18420.45,13.55
2022-12-20,18385.3,13.78
2022-12-21,18199.1,15.56
2022-12-22,18127.35,15.19
2022-12-23,17806.8,16.16
2022-12-26,18014.6,16.16
2022-12-27,18132.3,15.29
2022-12-28,18122.5,15.4
2022-12-29,18191.0,14.81
2022-12-30,18105.3,14.87
2023-01-02,18197.45,14.69
2023-01-03,18232.55,14.39
2023-01-04,18042.95,15.2
2023-01-05,17992.15,14.98
2023-01-06,17859.45,15.03
2023-01-09,18101.2,14.65
2023-01-10,17914.15,15.51
2023-01-11,17895.7,15.44
2023-01-12,17858.2,15.28
2023-01-13,17956.6,14.46
2023-01-16,17894.85,15.02
2023-01-17,18053.3,14.59
2023-01-18,18165.35,14.37
2023-01-19,18107.85,13.96
2023-01-20,18027.65,13.79
2023-01-23,18118.55,13.62
2023-01-24,18118.3,13.66
2023-01-25,17891.95,14.66
2023-01-27,17604.35,17.32
2023-01-30,17648.95,17.71
2023-01-31,17662.15,16.88
2023-02-01,17616.3,16.78
2023-02-02,17610.4,15.73
2023-02-03,17854.05,14.4
2023-02-06,17764.6,14.69
2023-02-07,17721.5,14.13
2023-02-08,17871.7,13.6
2023-02-09,17893.45,13.04
2023-02-10,17856.5,12.75
2023-02-13,17770.9,13.68
2023-02-14,17929.85,13.45
2023-02-15,18015.85,12.86
2023-02-16,18035.85,12.89
2023-02-17,17944.2,13.09
2023-02-20,17844.6,13.38
2023-02-21,17826.7,14.01
2023-02-22,17554.3,15.59
2023-02-23,17511.25,15.08
2023-02-24,17465.8,14.19
2023-02-27,17392.7,13.88
2023-02-28,17303.95,14.02
2023-03-01,17450.9,13.0
2023-03-02,17321.9,12.97
2023-03-03,17594.35,12.18
2023-03-06,17711.45,12.27
2023-03-08,17754.4,12.45
2023-03-09,17589.6,12.73
2023-03-10,17412.9,13.41
2023-03-13,17154.3,16.22
2023-03-14,17043.3,16.22
2023-03-15,16972.15,16.3
2023-03-16,16985.6,16.22
2023-03-17,17100.05,14.77
2023-03-20,16988.4,16.01
2023-03-21,17107.5,15.08
2023-03-22,17151.9,14.81
2023-03-23,17076.9,14.49
2023-03-24,16945.05,15.24
2023-03-27,16985.7,15.45
2023-03-28,16951.7,15.1
2023-03-29,17080.7,13.63
2023-03-31,17359.75,12.94
2023-04-03,17398.05,12.59
2023-04-05,17557.05,12.41
2023-04-06,17599.15,11.8
2023-04-10,17624.05,12.27
2023-04-11,17722.3,11.98
2023-04-12,17812.4,12.27
2023-04-13,17828.0,11.91
2023-04-17,17706.85,12.27
2023-04-18,17660.15,12.08
2023-04-19,17618.75,12.15
2023-04-20,17624.45,11.94
2023-04-21,17624.05,11.63
2023-04-24,17743.4,11.67
2023-04-25,17769.25,11.52
2023-04-26,17813.6,11.65
2023-04-27,17915.05,11.43
2023-04-28,18065.0,10.95
2023-05-02,18147.65,11.9
2023-05-03,18089.85,11.84
2023-05-04,18255.8,11.73
2023-05-05,18069.0,12.3
2023-05-08,18264.4,12.64
2023-05-09,18265.95,12.68
2023-05-10,18315.1,13.08
2023-05-11,18297.0,13.22
2023-05-12,18314.8,12.85
2023-05-15,18398.85,13.17
2023-05-16,18286.5,13.29
2023-05-17,18181.75,13.11
2023-05-18,18129.95,12.8
2023-05-19,18203.4,12.3
2023-05-22,18314.4,12.57
2023-05-23,18348.0,12.61
2023-05-24,18285.4,13.11
2023-05-25,18321.15,12.52
2023-05-26,18499.35,11.9
2023-05-29,18598.65,12.3
2023-05-30,18633.85,12.01
2023-05-31,18534.4,11.97
2023-06-01,18487.75,11.6
2023-06-02,18534.1,11.13
2023-06-05,18593.85,11.14
2023-06-06,18599.0,11.38
2023-06-07,18726.4,11.44
2023-06-08,18634.55,11.26
2023-06-09,18563.4,11.12
2023-06-12,18601.5,11.25
2023-06-13,18716.15,11.11
2023-06-14,18755.9,11.16
2023-06-15,18688.1,11.08
2023-06-16,18826.0,10.84
2023-06-19,18755.45,11.23
2023-06-20,18816.7,11.13
2023-06-21,18856.85,11.29
2023-06-22,18771.25,11.55
2023-06-23,18665.5,11.24
2023-06-26,18691.2,11.4
2023-06-27,18817.4,10.78
2023-06-28,18972.1,10.89
2023-06-30,19189.05,10.8
2023-07-03,19322.55,11.54
2023-07-04,19389.0,11.7
2023-07-05,19398.5,11.88
2023-07-06,19497.3,11.84
2023-07-07,19331.8,11.53
2023-07-10,19355.9,11.46
2023-07-11,19439.4,11.01
2023-07-12,19384.3,10.94
2023-07-13,19413.75,10.94
2023-07-14,19564.5,10.68
2023-07-17,19711.45,11.32
2023-07-18,19749.25,11.71
2023-07-19,19833.15,11.6
2023-07-20,19979.15,11.79
2023-07-21,19745.0,11.49
2023-07-24,19672.35,11.65
2023-07-25,19680.6,10.24
2023-07-26,19778.3,10.46
2023-07-27,19659.9,10.51
2023-07-28,19646.05,10.14
2023-07-31,19753.8,10.41
2023-08-01,19733.55,10.28
2023-08-02,19526.55,11.28
2023-08-03,19381.65,11.19
2023-08-04,19517.0,10.57
2023-08-07,19597.3,11.1
2023-08-08,19570.85,11.33
2023-08-09,19632.55,11.14
2023-08-10,19543.1,11.4
2023-08-11,19428.3,11.52
2023-08-14,19434.55,12.0
2023-08-16,19465.0,12.13
2023-08-17,19365.25,12.24
2023-08-18,19310.15,12.14
2023-08-21,19393.6,11.96
2023-08-22,19396.45,11.75
2023-08-23,19444.0,11.73
2023-08-24,19386.7,11.7
2023-08-25,19265.8,12.08
2023-08-28,19306.05,12.4
2023-08-29,19342.65,12.23
2023-08-30,19347.45,11.8
2023-08-31,19253.8,12.06
2023-09-01,19435.3,11.37
2023-09-04,19528.8,10.96
2023-09-05,19574.9,10.82
2023-09-06,19611.05,10.68
2023-09-07,19727.05,10.87
2023-09-08,19819.95,10.78
2023-09-11,19996.35,11.35
2023-09-12,19993.2,11.69
2023-09-13,20070.0,11.83
2023-09-14,20103.1,11.32
2023-09-15,20192.35,10.9
2023-09-18,20133.3,10.84
2023-09-20,19901.4,11.13
2023-09-21,19742.35,10.82
2023-09-22,19674.25,10.66
2023-09-25,19674.55,10.9
2023-09-26,19664.7,11.19
2023-09-27,19716.45,11.59
2023-09-28,19523.55,12.82
2023-09-29,19638.3,11.45
2023-10-03,19528.75,11.79
2023-10-04,19436.1,11.66
2023-10-05,19545.75,10.94
2023-10-06,19653.5,10.3
2023-10-09,19512.35,11.4
2023-10-10,19689.85,11.27
2023-10-11,19811.35,10.99
2023-10-12,19794.0,10.62
2023-10-13,19751.05,10.62
2023-10-16,19731.75,11.07
2023-10-17,19811.5,10.7
2023-10-18,19671.1,10.97
2023-10-19,19624.7,10.9
2023-10-20,19542.65,10.82
2023-10-23,19281.75,10.91
2023-10-25,19122.15,11.31
2023-10-26,18857.25,11.73
2023-10-27,19047.25,10.91
2023-10-30,19140.9,11.49
2023-10-31,19079.6,11.83
2023-11-01,18989.15,12.05
2023-11-02,19133.25,11.08
2023-11-03,19230.6,10.88
2023-11-06,19411.75,11.11
2023-11-07,19406.7,11.19
2023-11-08,19443.5,11.04
2023-11-09,19395.3,10.98
2023-11-10,19425.35,11.11
2023-11-13,19443.55,11.19
2023-11-15,19675.45,11.14
2023-11-16,19765.2,11.65
2023-11-17,19731.8,11.83
2023-11-20,19694.0,12.15
2023-11-21,19783.4,12.23
2023-11-22,19811.85,11.87
2023-11-23,19802.0,11.32
2023-11-24,19794.7,11.33
2023-11-28,19889.7,12.18
2023-11-29,20096.6,12.71
2023-11-30,20133.15,12.69
2023-12-01,20267.9,12.38
2023-12-04,20686.8,12.99
2023-12-05,20855.1,13.46
2023-12-06,20937.7,13.74
2023-12-07,20901.15,12.67
2023-12-08,20969.4,12.47
2023-12-11,20997.1,12.76
2023-12-12,20906.4,12.71
2023-12-13,20926.35,12.07
2023-12-14,21182.7,12.32
2023-12-15,21456.65,13.13
2023-12-18,21418.65,13.9
2023-12-19,21453.1,13.87
2023-12-20,21150.15,14.45
2023-12-21,21255.05,13.76
2023-12-22,21349.4,13.71
2023-12-26,21441.35,14.68
2023-12-27,21654.75,15.56
2023-12-28,21778.7,15.14
2023-12-29,21731.4,14.5
2024-01-01,21741.9,14.5
2024-01-02,21665.8,14.58
2024-01-03,21517.35,14.1
2024-01-04,21658.6,13.33
2024-01-05,21710.8,12.63
2024-01-08,21513.0,13.46
2024-01-09,21544.85,13.26
2024-01-10,21618.7,12.97
2024-01-11,21647.2,12.77
2024-01-12,21894.55,13.1
2024-01-15,22097.45,13.79
2024-01-16,22032.3,13.57
2024-01-17,21571.95,15.08
2024-01-18,21462.25,14.07
2024-01-19,21622.4,13.88
2024-01-23,21238.8,14.85
2024-01-24,21453.95,14.38
2024-01-25,21352.6,13.87
2024-01-29,21737.6,15.68
2024-01-30,21522.1,16.1
2024-01-31,21725.7,16.05
2024-02-01,21697.45,14.46
2024-02-02,21853.8,14.7
2024-02-05,21771.7,15.62
2024-02-06,21929.4,15.79
2024-02-07,21930.5,15.51
2024-02-08,21717.95,15.83
2024-02-09,21782.5,15.45
2024-02-12,21616.05,16.06
2024-02-13,21743.25,15.81
2024-02-14,21840.05,15.44
2024-02-15,21910.75,15.23
2024-02-16,22040.7,15.22
2024-02-19,22122.25,15.22
2024-02-20,22196.95,16.07
2024-02-21,22055.05,15.93
2024-02-22,22217.45,15.2
2024-02-23,22212.7,14.97
2024-02-26,22122.05,15.6
2024-02-27,22198.35,15.73
2024-02-28,21951.15,16.33
2024-02-29,21982.8,15.57
2024-03-01,22338.75,15.24
2024-03-04,22405.6,14.92
2024-03-05,22356.3,14.38
2024-03-06,22474.05,14.3
2024-03-07,22493.55,13.61
2024-03-11,22332.65,14.0
2024-03-12,22335.7,13.64
2024-03-13,21997.7,14.43
2024-03-14,22146.65,13.62
2024-03-15,22023.35,13.69
2024-03-18,22055.7,13.9
2024-03-19,21817.45,14.11
2024-03-20,21839.1,13.47
2024-03-21,22011.95,12.51
2024-03-22,22096.75,12.22
2024-03-26,22004.7,12.82
2024-03-27,22123.65,12.7
2024-03-28,22326.9,12.83
2024-04-01,22462.0,12.08
2024-04-02,22453.3,11.65
2024-04-03,22434.65,11.37
2024-04-04,22514.65,11.22
2024-04-05,22513.7,11.34
2024-04-08,22666.3,11.61
2024-04-09,22642.75,11.36
2024-04-10,22753.8,11.11
2024-04-12,22519.4,11.53
2024-04-15,22272.5,12.47
2024-04-16,22147.9,12.62
2024-04-18,21995.85,13.04
2024-04-19,22147.0,13.46
2024-04-22,22336.4,12.7
2024-04-23,22368.0,10.2
2024-04-24,22402.4,10.28
2024-04-25,22570.35,10.73
2024-04-26,22419.95,10.93
2024-04-29,22643.4,12.24
2024-04-30,22604.85,12.87
2024-05-02,22648.2,13.45
2024-05-03,22475.85,14.62
2024-05-06,22442.7,16.6
2024-05-07,22302.5,17.01
2024-05-08,22302.5,17.08
2024-05-09,21957.5,18.2
2024-05-10,22055.2,18.47
2024-05-13,22104.05,20.6
2024-05-14,22217.85,20.2
2024-05-15,22200.55,20.27
2024-05-16,22403.85,20.0
2024-05-17,22466.1,19.8
2024-05-21,22529.05,21.81
2024-05-22,22597.8,21.47
2024-05-23,22967.65,21.38
2024-05-24,22957.1,21.71
2024-05-27,22932.45,23.19
2024-05-28,22888.15,24.2
2024-05-29,22704.7,24.18
2024-05-30,22488.65,24.18
2024-05-31,22530.7,24.6
2024-06-03,23263.9,20.94
2024-06-04,21884.5,26.75
2024-06-05,22620.35,18.89
2024-06-06,22821.4,16.8
2024-06-07,23290.15,16.88
2024-06-10,23259.2,16.4
2024-06-11,23264.85,14.77
2024-06-12,23322.95,14.39
2024-06-13,23398.9,13.49
2024-06-14,23465.6,12.82
2024-06-18,23557.9,12.97
2024-06-19,23516.0,13.71
2024-06-20,23567.0,13.35
2024-06-21,23501.1,13.18
2024-06-24,23537.85,14.06
2024-06-25,23721.3,14.31
2024-06-26,23868.8,14.05
2024-06-27,24044.5,14.15
2024-06-28,24010.6,13.8
2024-07-01,24141.95,13.83
2024-07-02,24123.85,13.64
2024-07-03,24286.5,13.21
2024-07-04,24302.15,12.86
2024-07-05,24323.85,12.7
2024-07-08,24320.55,13.6
2024-07-09,24433.2,14.28
2024-07-10,24324.45,14.43
2024-07-11,24315.95,14.0
2024-07-12,24502.15,13.73
2024-07-15,24586.7,14.19
2024-07-16,24613.0,14.22
2024-07-18,24800.85,14.51
2024-07-19,24530.9,14.83
2024-07-22,24509.25,15.44
2024-07-23,24479.05,12.75
2024-07-24,24413.5,11.76
2024-07-25,24406.1,12.62
2024-07-26,24834.85,12.25
2024-07-29,24836.1,12.95
2024-07-30,24857.3,12.88
2024-07-31,24951.15,13.25
2024-08-01,25010.9,12.93
2024-08-02,24717.7,14.32
2024-08-05,24055.6,20.37
2024-08-06,23992.55,18.74
2024-08-07,24297.5,16.17
2024-08-08,24117.0,16.6
2024-08-09,24367.5,15.34
2024-08-12,24347.0,15.87
2024-08-13,24139.0,16.17
2024-08-14,24143.75,15.44
2024-08-16,24541.15,14.4
2024-08-19,24572.65,14.32
2024-08-20,24698.85,13.82
2024-08-21,24770.2,13.33
2024-08-22,24811.5,13.0
2024-08-23,24823.15,13.55
2024-08-26,25010.6,13.8
2024-08-27,25017.75,13.63
2024-08-28,25052.35,13.95
2024-08-29,25151.95,13.79
2024-08-30,25235.9,13.39
2024-09-02,25278.7,14.06
2024-09-03,25279.85,13.84
2024-09-04,25198.7,14.38
2024-09-05,25145.1,14.21
2024-09-06,24852.15,15.22
2024-09-09,24936.4,14.24
2024-09-10,25041.1,13.36
2024-09-11,24918.45,13.63
2024-09-12,25388.9,13.18
2024-09-13,25356.5,12.55
2024-09-16,25383.75,12.46
2024-09-17,25418.55,12.59
2024-09-18,25377.55,13.37
2024-09-19,25415.8,12.47
2024-09-20,25790.95,12.79
2024-09-23,25939.05,13.79
2024-09-24,25940.4,13.39
2024-09-25,26004.15,12.74
2024-09-26,26216.05,12.0
2024-09-27,26178.95,11.96
2024-09-30,25810.85,12.79
2024-10-01,25796.9,11.99
2024-10-03,25250.1,13.17
2024-10-04,25014.6,14.13
2024-10-07,24795.75,15.08
2024-10-08,25013.15,14.59
2024-10-09,24981.95,14.12
2024-10-10,24998.45,13.5
2024-10-11,24964.25,13.22
2024-10-14,25127.95,13.0
2024-10-15,25057.35,13.0
2024-10-16,24971.3,13.05
2024-10-17,24749.85,13.39
2024-10-18,24854.05,13.04
2024-10-21,24781.1,13.76
2024-10-22,24472.1,14.4
2024-10-23,24435.5,14.62
2024-10-24,24399.4,13.97
2024-10-25,24180.8,14.63
2024-10-28,24339.15,14.29
2024-10-29,24466.85,14.52
2024-10-30,24340.85,15.51
2024-10-31,24205.35,15.55
2024-11-01,24304.35,15.9
2024-11-04,23995.35,16.69
2024-11-05,24213.3,16.12
2024-11-06,24484.05,14.87
2024-11-07,24199.35,14.94
2024-11-08,24148.2,14.47
